,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,acousticness,popularity,album_release_date,vibe,track_uri,artist_uri,genres
86,Camila Cabello,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),0QBzMgT7NIeoCYy3sJCof1,0.756,0.697,8,-6.377,1,0.0401,0.0,0.333,0.956,94.996,206071,4,0.182,82,3/4/22,upbeat,0QBzMgT7NIeoCYy3sJCof1,4nDoRrQiYLoBzwC5BhVJzF,dance pop
87,Camila Cabello,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),0QBzMgT7NIeoCYy3sJCof1,0.756,0.697,8,-6.377,1,0.0401,0.0,0.333,0.956,94.996,206071,4,0.182,82,3/4/22,upbeat,0QBzMgT7NIeoCYy3sJCof1,4nDoRrQiYLoBzwC5BhVJzF,pop
88,Meghan Trainor,Takin' It Back (Deluxe),Mother,69ZzhvHnSSnzMO8SMYEJWb,0.751,0.661,9,-6.131,1,0.0871,0.0,0.456,0.761,120.052,147481,4,0.124,81,3/10/23,upbeat,69ZzhvHnSSnzMO8SMYEJWb,6JL8zeS1NmiOftqZTRgdTz,hip pop
89,Meghan Trainor,Takin' It Back (Deluxe),Mother,69ZzhvHnSSnzMO8SMYEJWb,0.751,0.661,9,-6.131,1,0.0871,0.0,0.456,0.761,120.052,147481,4,0.124,81,3/10/23,upbeat,69ZzhvHnSSnzMO8SMYEJWb,6JL8zeS1NmiOftqZTRgdTz,pop
90,Jonas Brothers,Waffle House,Waffle House,5iE3eUH2WGCXcE2xr6DEmU,0.729,0.763,10,-4.407,1,0.0363,1e-06,0.192,0.864,126.002,145441,4,0.033,81,4/7/23,upbeat,5iE3eUH2WGCXcE2xr6DEmU,7gOdHgIoIKoe4i9Tta6qdD,boy band
91,Jonas Brothers,Waffle House,Waffle House,5iE3eUH2WGCXcE2xr6DEmU,0.729,0.763,10,-4.407,1,0.0363,1e-06,0.192,0.864,126.002,145441,4,0.033,81,4/7/23,upbeat,5iE3eUH2WGCXcE2xr6DEmU,7gOdHgIoIKoe4i9Tta6qdD,pop
92,Elton John,Hold Me Closer,Hold Me Closer,72yP0DUlWPyH8P7IoxskwN,0.667,0.75,0,-4.602,1,0.0906,0.000198,0.197,0.486,126.041,202246,4,0.0746,81,8/26/22,upbeat,72yP0DUlWPyH8P7IoxskwN,3PhoLpVuITZKcymswpck5b,glam rock
93,Elton John,Hold Me Closer,Hold Me Closer,72yP0DUlWPyH8P7IoxskwN,0.667,0.75,0,-4.602,1,0.0906,0.000198,0.197,0.486,126.041,202246,4,0.0746,81,8/26/22,upbeat,72yP0DUlWPyH8P7IoxskwN,3PhoLpVuITZKcymswpck5b,mellow gold
94,Elton John,Hold Me Closer,Hold Me Closer,72yP0DUlWPyH8P7IoxskwN,0.667,0.75,0,-4.602,1,0.0906,0.000198,0.197,0.486,126.041,202246,4,0.0746,81,8/26/22,upbeat,72yP0DUlWPyH8P7IoxskwN,3PhoLpVuITZKcymswpck5b,piano rock
95,Elton John,Hold Me Closer,Hold Me Closer,72yP0DUlWPyH8P7IoxskwN,0.667,0.75,0,-4.602,1,0.0906,0.000198,0.197,0.486,126.041,202246,4,0.0746,81,8/26/22,upbeat,72yP0DUlWPyH8P7IoxskwN,3PhoLpVuITZKcymswpck5b,rock
96,Lizzo,Special,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,0.721,0.769,7,-4.111,1,0.105,0.0,0.0817,0.915,155.932,187108,4,0.0922,81,7/15/22,upbeat,2rmwqU7yzTvzkiaRV53DpT,56oDRnqbIiwx4mymNEv7dS,escape room
97,Lizzo,Special,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,0.721,0.769,7,-4.111,1,0.105,0.0,0.0817,0.915,155.932,187108,4,0.0922,81,7/15/22,upbeat,2rmwqU7yzTvzkiaRV53DpT,56oDRnqbIiwx4mymNEv7dS,minnesota hip hop
98,Lizzo,Special,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,0.721,0.769,7,-4.111,1,0.105,0.0,0.0817,0.915,155.932,187108,4,0.0922,81,7/15/22,upbeat,2rmwqU7yzTvzkiaRV53DpT,56oDRnqbIiwx4mymNEv7dS,pop
99,Lizzo,Special,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,0.721,0.769,7,-4.111,1,0.105,0.0,0.0817,0.915,155.932,187108,4,0.0922,81,7/15/22,upbeat,2rmwqU7yzTvzkiaRV53DpT,56oDRnqbIiwx4mymNEv7dS,trap queen
100,Maroon 5,JORDI (Deluxe),Beautiful Mistakes (feat. Megan Thee Stallion),5zFglKYiknIxks8geR8rcL,0.713,0.676,10,-5.483,1,0.027,0.0,0.154,0.721,99.048,227395,4,0.0377,80,6/11/21,upbeat,5zFglKYiknIxks8geR8rcL,04gDigrS5kc9YWfZHwBETP,pop
101,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,0.717,0.671,0,-5.077,0,0.0337,2.54e-06,0.0921,0.699,110.054,160657,4,0.0018,79,9/24/21,upbeat,6f5ExP43esnvdKPddwKXJH,5H6xmHXjsq98NLbEjuE29f,scandipop
102,Charlie Puth,CHARLIE,Light Switch,1jEBSDN5vYViJQr78W7jr2,0.689,0.627,6,-5.692,1,0.308,0.000321,0.0905,0.905,184.008,187704,4,0.105,81,10/6/22,upbeat,1jEBSDN5vYViJQr78W7jr2,6VuMaDnrHyPL1p4EHjYLi7,pop
103,Charlie Puth,CHARLIE,Light Switch,1jEBSDN5vYViJQr78W7jr2,0.689,0.627,6,-5.692,1,0.308,0.000321,0.0905,0.905,184.008,187704,4,0.105,81,10/6/22,upbeat,1jEBSDN5vYViJQr78W7jr2,6VuMaDnrHyPL1p4EHjYLi7,viral pop
104,Shawn Mendes,Summer Of Love,Summer of Love (Shawn Mendes & Tainy),0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,1,0.117,0.000127,0.103,0.494,123.988,184104,4,0.0297,79,8/20/21,upbeat,0z8hI3OPS8ADPWtoCjjLl6,7n2wHs1TKAczGzO7Dd2rGr,canadian pop
105,Shawn Mendes,Summer Of Love,Summer of Love (Shawn Mendes & Tainy),0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,1,0.117,0.000127,0.103,0.494,123.988,184104,4,0.0297,79,8/20/21,upbeat,0z8hI3OPS8ADPWtoCjjLl6,7n2wHs1TKAczGzO7Dd2rGr,pop
106,Shawn Mendes,Summer Of Love,Summer of Love (Shawn Mendes & Tainy),0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,1,0.117,0.000127,0.103,0.494,123.988,184104,4,0.0297,79,8/20/21,upbeat,0z8hI3OPS8ADPWtoCjjLl6,7n2wHs1TKAczGzO7Dd2rGr,viral pop
107,Alesso,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),5902W4uHWzhtOff1UK7the,0.685,0.886,0,-4.179,1,0.034,0.0,0.481,0.615,125.034,161267,4,0.028,78,12/29/21,upbeat,5902W4uHWzhtOff1UK7the,4AVFqumd2ogHFlRbKIjp1t,dance pop
108,Alesso,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),5902W4uHWzhtOff1UK7the,0.685,0.886,0,-4.179,1,0.034,0.0,0.481,0.615,125.034,161267,4,0.028,78,12/29/21,upbeat,5902W4uHWzhtOff1UK7the,4AVFqumd2ogHFlRbKIjp1t,edm
109,Alesso,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),5902W4uHWzhtOff1UK7the,0.685,0.886,0,-4.179,1,0.034,0.0,0.481,0.615,125.034,161267,4,0.028,78,12/29/21,upbeat,5902W4uHWzhtOff1UK7the,4AVFqumd2ogHFlRbKIjp1t,pop
110,Alesso,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),5902W4uHWzhtOff1UK7the,0.685,0.886,0,-4.179,1,0.034,0.0,0.481,0.615,125.034,161267,4,0.028,78,12/29/21,upbeat,5902W4uHWzhtOff1UK7the,4AVFqumd2ogHFlRbKIjp1t,pop dance
111,Alesso,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),5902W4uHWzhtOff1UK7the,0.685,0.886,0,-4.179,1,0.034,0.0,0.481,0.615,125.034,161267,4,0.028,78,12/29/21,upbeat,5902W4uHWzhtOff1UK7the,4AVFqumd2ogHFlRbKIjp1t,tropical house
112,Niall Horan,Meltdown,Meltdown,52Rfxu5AUNMV1qhhC2ZCkb,0.493,0.855,11,-4.029,1,0.0967,0.0,0.38,0.754,179.039,153038,4,0.00673,78,4/28/23,upbeat,52Rfxu5AUNMV1qhhC2ZCkb,1Hsdzj7Dlq2I7tHP7501T4,pop
113,P!nk,Never Gonna Not Dance Again,Never Gonna Not Dance Again,6sZo5nJIsFWXefRCCexpx0,0.668,0.802,5,-4.005,0,0.0917,0.0,0.163,0.769,113.796,225789,4,0.0273,77,11/4/22,upbeat,6sZo5nJIsFWXefRCCexpx0,1KCSPY1glIKqW2TotWuXOR,dance pop
114,P!nk,Never Gonna Not Dance Again,Never Gonna Not Dance Again,6sZo5nJIsFWXefRCCexpx0,0.668,0.802,5,-4.005,0,0.0917,0.0,0.163,0.769,113.796,225789,4,0.0273,77,11/4/22,upbeat,6sZo5nJIsFWXefRCCexpx0,1KCSPY1glIKqW2TotWuXOR,pop
115,PUBLIC,Make You Mine,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,9,-4.452,1,0.0261,0.0,0.15,0.638,103.014,232907,4,0.0128,77,8/9/19,upbeat,5iFwAOB2TFkPJk8sMlxP8g,4vxaQs6vK54nK89J1VtLex,indie rockism
116,BANNERS,Where The Shadow Ends,Someone To You,2f0pn9DkEJwAzXApnFh5cr,0.52,0.903,2,-5.497,1,0.042,0.0,0.254,0.652,74.988,219801,4,0.00517,77,10/4/19,upbeat,2f0pn9DkEJwAzXApnFh5cr,4qWnlmXWuGv2TtuxtIWlJX,indie poptimism
117,Em Beihold,Numb Little Bug,Numb Little Bug,3o9kpgkIcffx0iSwxhuNI2,0.742,0.527,8,-6.892,0,0.0769,0.0,0.25,0.638,84.974,169238,4,0.327,76,1/28/22,upbeat,3o9kpgkIcffx0iSwxhuNI2,7o2ZQYM7nTsaVdkXY38UAA,alt z
118,Em Beihold,Numb Little Bug,Numb Little Bug,3o9kpgkIcffx0iSwxhuNI2,0.742,0.527,8,-6.892,0,0.0769,0.0,0.25,0.638,84.974,169238,4,0.327,76,1/28/22,upbeat,3o9kpgkIcffx0iSwxhuNI2,7o2ZQYM7nTsaVdkXY38UAA,gen z singer-songwriter
119,Hailee Steinfeld,Coast,Coast (feat. Anderson .Paak),1l4iQsOZ5sOXZPMQLvouaB,0.701,0.875,11,-4.1,1,0.0757,7.32e-06,0.137,0.84,111.976,166720,4,0.0262,76,7/29/22,upbeat,1l4iQsOZ5sOXZPMQLvouaB,5p7f24Rk5HkUZsaS3BLG5F,pop
120,Dua Lipa,Levitating (feat. DaBaby),Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,0.702,0.825,6,-3.787,0,0.0601,0.0,0.0674,0.915,102.977,203064,4,0.00883,76,10/1/20,upbeat,463CkQjx2Zk1yXoBuierM9,6M2wZ9GZgrQXHCFfjv46we,dance pop
121,Dua Lipa,Levitating (feat. DaBaby),Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,0.702,0.825,6,-3.787,0,0.0601,0.0,0.0674,0.915,102.977,203064,4,0.00883,76,10/1/20,upbeat,463CkQjx2Zk1yXoBuierM9,6M2wZ9GZgrQXHCFfjv46we,pop
122,Dua Lipa,Levitating (feat. DaBaby),Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,0.702,0.825,6,-3.787,0,0.0601,0.0,0.0674,0.915,102.977,203064,4,0.00883,76,10/1/20,upbeat,463CkQjx2Zk1yXoBuierM9,6M2wZ9GZgrQXHCFfjv46we,uk pop
123,Charlie Puth,That’s Not How This Works (feat. Dan + Shay),That’s Not How This Works (feat. Dan + Shay),28a0aMV1OKoyNiCJuNsWrY,0.584,0.576,9,-4.557,1,0.0519,0.0,0.212,0.432,170.026,165620,4,0.507,81,3/31/23,upbeat,28a0aMV1OKoyNiCJuNsWrY,6VuMaDnrHyPL1p4EHjYLi7,pop
124,Charlie Puth,That’s Not How This Works (feat. Dan + Shay),That’s Not How This Works (feat. Dan + Shay),28a0aMV1OKoyNiCJuNsWrY,0.584,0.576,9,-4.557,1,0.0519,0.0,0.212,0.432,170.026,165620,4,0.507,81,3/31/23,upbeat,28a0aMV1OKoyNiCJuNsWrY,6VuMaDnrHyPL1p4EHjYLi7,viral pop
125,Jax,Victoria’s Secret,Victoria's Secret,4svaKoxMMP7ImmKrD5hfQu,0.586,0.556,6,-7.639,1,0.0592,0.0,0.0836,0.517,167.018,176125,4,0.00655,76,6/30/22,upbeat,4svaKoxMMP7ImmKrD5hfQu,7DQYAz99eM3Y5PkP9WtUew,gen z singer-songwriter
126,Ritt Momney,Put Your Records On,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.00089,0.11,0.151,91.066,210463,4,0.0563,76,4/24/20,upbeat,6AGOKlMZWLCaEJGnaROtF9,7MPGCB854Qo4alYMOPkBka,bedroom pop
127,Tai Verdes,TV,AOK,1sx0XsWUusUoPstbvokZjP,0.731,0.626,11,-6.919,1,0.0805,0.0,0.183,0.862,82.488,173640,4,0.125,76,5/20/21,upbeat,1sx0XsWUusUoPstbvokZjP,2kCO8LXN1usaOPL3iEE28I,modern indie pop
128,Kygo,Woke Up in Love,Woke Up in Love,21H0pUV2uPIPcFnFhgTBjo,0.643,0.585,2,-5.994,1,0.0369,0.0,0.0927,0.188,106.015,216873,4,0.225,75,9/9/22,upbeat,21H0pUV2uPIPcFnFhgTBjo,23fqKkggKUBHNkbKtXEls4,edm
129,Kygo,Woke Up in Love,Woke Up in Love,21H0pUV2uPIPcFnFhgTBjo,0.643,0.585,2,-5.994,1,0.0369,0.0,0.0927,0.188,106.015,216873,4,0.225,75,9/9/22,upbeat,21H0pUV2uPIPcFnFhgTBjo,23fqKkggKUBHNkbKtXEls4,pop
130,Kygo,Woke Up in Love,Woke Up in Love,21H0pUV2uPIPcFnFhgTBjo,0.643,0.585,2,-5.994,1,0.0369,0.0,0.0927,0.188,106.015,216873,4,0.225,75,9/9/22,upbeat,21H0pUV2uPIPcFnFhgTBjo,23fqKkggKUBHNkbKtXEls4,pop dance
131,Kygo,Woke Up in Love,Woke Up in Love,21H0pUV2uPIPcFnFhgTBjo,0.643,0.585,2,-5.994,1,0.0369,0.0,0.0927,0.188,106.015,216873,4,0.225,75,9/9/22,upbeat,21H0pUV2uPIPcFnFhgTBjo,23fqKkggKUBHNkbKtXEls4,tropical house
132,Walk Off the Earth,My Stupid Heart,My Stupid Heart,3UZDl7g2r84o1b5marUjfK,0.745,0.681,7,-7.91,1,0.0361,0.0,0.164,0.613,115.0,160300,4,0.0696,74,1/27/23,upbeat,3UZDl7g2r84o1b5marUjfK,6jEiUoyyJNPHzSR0Nib6HX,canadian rock
133,Walk Off the Earth,My Stupid Heart,My Stupid Heart,3UZDl7g2r84o1b5marUjfK,0.745,0.681,7,-7.91,1,0.0361,0.0,0.164,0.613,115.0,160300,4,0.0696,74,1/27/23,upbeat,3UZDl7g2r84o1b5marUjfK,6jEiUoyyJNPHzSR0Nib6HX,pop rock
134,Khalid,Softest Touch,Softest Touch,42QLP7Z6KvkOV7vYr8RaLD,0.809,0.631,4,-7.099,1,0.0423,0.00142,0.134,0.753,107.05,164282,4,0.0659,74,3/31/23,upbeat,42QLP7Z6KvkOV7vYr8RaLD,6LuN9FCkKOj5PcnpouEgny,pop
135,Khalid,Softest Touch,Softest Touch,42QLP7Z6KvkOV7vYr8RaLD,0.809,0.631,4,-7.099,1,0.0423,0.00142,0.134,0.753,107.05,164282,4,0.0659,74,3/31/23,upbeat,42QLP7Z6KvkOV7vYr8RaLD,6LuN9FCkKOj5PcnpouEgny,pop r&b
136,Macklemore,BEN,NO BAD DAYS (feat. Collett),5C8ySsx3AT121g24uYR823,0.769,0.858,8,-6.01,1,0.15,0.0186,0.157,0.86,160.049,173453,4,0.117,74,3/3/23,upbeat,5C8ySsx3AT121g24uYR823,3JhNCzhSMTxs9WLGJJxWOY,pop rap
137,Macklemore,BEN,NO BAD DAYS (feat. Collett),5C8ySsx3AT121g24uYR823,0.769,0.858,8,-6.01,1,0.15,0.0186,0.157,0.86,160.049,173453,4,0.117,74,3/3/23,upbeat,5C8ySsx3AT121g24uYR823,3JhNCzhSMTxs9WLGJJxWOY,seattle hip hop
138,Adele,30,Can I Get It,6w8ZPYdnGajyfPddTWdthN,0.703,0.68,9,-6.118,0,0.0431,0.0,0.178,0.536,97.985,210384,4,0.0171,74,11/19/21,upbeat,6w8ZPYdnGajyfPddTWdthN,4dpARuHxo51G3z768sgnrY,british soul
139,Adele,30,Can I Get It,6w8ZPYdnGajyfPddTWdthN,0.703,0.68,9,-6.118,0,0.0431,0.0,0.178,0.536,97.985,210384,4,0.0171,74,11/19/21,upbeat,6w8ZPYdnGajyfPddTWdthN,4dpARuHxo51G3z768sgnrY,pop
140,Adele,30,Can I Get It,6w8ZPYdnGajyfPddTWdthN,0.703,0.68,9,-6.118,0,0.0431,0.0,0.178,0.536,97.985,210384,4,0.0171,74,11/19/21,upbeat,6w8ZPYdnGajyfPddTWdthN,4dpARuHxo51G3z768sgnrY,pop soul
141,Adele,30,Can I Get It,6w8ZPYdnGajyfPddTWdthN,0.703,0.68,9,-6.118,0,0.0431,0.0,0.178,0.536,97.985,210384,4,0.0171,74,11/19/21,upbeat,6w8ZPYdnGajyfPddTWdthN,4dpARuHxo51G3z768sgnrY,uk pop
142,Justin Bieber,Anyone,Anyone,31qCy5ZaophVA81wtlwLc4,0.686,0.538,2,-8.026,1,0.0345,3.13e-06,0.113,0.584,115.884,190779,4,0.181,74,1/1/21,upbeat,31qCy5ZaophVA81wtlwLc4,1uNFoZAHBGtllmzznpCI3s,canadian pop
143,Justin Bieber,Anyone,Anyone,31qCy5ZaophVA81wtlwLc4,0.686,0.538,2,-8.026,1,0.0345,3.13e-06,0.113,0.584,115.884,190779,4,0.181,74,1/1/21,upbeat,31qCy5ZaophVA81wtlwLc4,1uNFoZAHBGtllmzznpCI3s,pop
144,MAX,Butterflies,Butterflies,7eQHxigpuDJjCG50JyzU8v,0.7,0.613,11,-4.041,1,0.0408,0.0,0.0887,0.42,88.084,191250,4,0.385,73,6/25/21,upbeat,7eQHxigpuDJjCG50JyzU8v,1bqxdqvUtPWZri43cKHac8,viral pop
145,AJR,OK ORCHESTRA,World's Smallest Violin,3jHBgKdLCf46aP3HRI0WYv,0.68,0.696,5,-6.977,1,0.051,0.0,0.607,0.684,115.962,180743,4,0.116,73,3/26/21,upbeat,3jHBgKdLCf46aP3HRI0WYv,6s22t5Y3prQHyaHWUN1R1C,pov: indie
146,Tones And I,Welcome To The Madhouse,Fly Away,2zBDKzqa6sdxeI0fC6OWIC,0.806,0.513,4,-6.208,1,0.0685,0.0,0.217,0.503,124.988,178157,4,0.217,72,7/16/21,upbeat,2zBDKzqa6sdxeI0fC6OWIC,2NjfBq1NflQcKSeiDooVjY,australian pop
147,Nelly,Lil Bit,Lil Bit,0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0,0.0387,0.0,0.383,0.41,119.987,195962,4,0.0255,70,10/23/20,upbeat,0NmuYnjETG3u3qx0OmEJev,2gBjLmx6zQnFGQJCAQpRgw,dance pop
148,Nelly,Lil Bit,Lil Bit,0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0,0.0387,0.0,0.383,0.41,119.987,195962,4,0.0255,70,10/23/20,upbeat,0NmuYnjETG3u3qx0OmEJev,2gBjLmx6zQnFGQJCAQpRgw,gangster rap
149,Nelly,Lil Bit,Lil Bit,0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0,0.0387,0.0,0.383,0.41,119.987,195962,4,0.0255,70,10/23/20,upbeat,0NmuYnjETG3u3qx0OmEJev,2gBjLmx6zQnFGQJCAQpRgw,hip hop
150,Nelly,Lil Bit,Lil Bit,0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0,0.0387,0.0,0.383,0.41,119.987,195962,4,0.0255,70,10/23/20,upbeat,0NmuYnjETG3u3qx0OmEJev,2gBjLmx6zQnFGQJCAQpRgw,pop rap
151,Nelly,Lil Bit,Lil Bit,0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0,0.0387,0.0,0.383,0.41,119.987,195962,4,0.0255,70,10/23/20,upbeat,0NmuYnjETG3u3qx0OmEJev,2gBjLmx6zQnFGQJCAQpRgw,rap
152,Nelly,Lil Bit,Lil Bit,0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0,0.0387,0.0,0.383,0.41,119.987,195962,4,0.0255,70,10/23/20,upbeat,0NmuYnjETG3u3qx0OmEJev,2gBjLmx6zQnFGQJCAQpRgw,st louis rap
153,Nelly,Lil Bit,Lil Bit,0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0,0.0387,0.0,0.383,0.41,119.987,195962,4,0.0255,70,10/23/20,upbeat,0NmuYnjETG3u3qx0OmEJev,2gBjLmx6zQnFGQJCAQpRgw,urban contemporary
154,Dan + Shay,Good Things,You,2xPV95cfbyusygMTxpa3SW,0.544,0.572,0,-6.205,1,0.0319,0.0,0.234,0.52,169.885,196253,4,0.118,69,8/13/21,upbeat,2xPV95cfbyusygMTxpa3SW,7z5WFjZAIYejWy0NI5lv4T,contemporary country
155,Dan + Shay,Good Things,You,2xPV95cfbyusygMTxpa3SW,0.544,0.572,0,-6.205,1,0.0319,0.0,0.234,0.52,169.885,196253,4,0.118,69,8/13/21,upbeat,2xPV95cfbyusygMTxpa3SW,7z5WFjZAIYejWy0NI5lv4T,country
156,Dan + Shay,Good Things,You,2xPV95cfbyusygMTxpa3SW,0.544,0.572,0,-6.205,1,0.0319,0.0,0.234,0.52,169.885,196253,4,0.118,69,8/13/21,upbeat,2xPV95cfbyusygMTxpa3SW,7z5WFjZAIYejWy0NI5lv4T,country road
157,Jason Mraz,I Feel Like Dancing,I Feel Like Dancing,4xYlpJPENfM4DT0rUYFqSP,0.812,0.706,4,-6.054,0,0.0709,0.0,0.107,0.621,112.002,218702,4,0.0412,68,2/15/23,upbeat,4xYlpJPENfM4DT0rUYFqSP,4phGZZrJZRo4ElhRtViYdl,acoustic pop
158,Jason Mraz,I Feel Like Dancing,I Feel Like Dancing,4xYlpJPENfM4DT0rUYFqSP,0.812,0.706,4,-6.054,0,0.0709,0.0,0.107,0.621,112.002,218702,4,0.0412,68,2/15/23,upbeat,4xYlpJPENfM4DT0rUYFqSP,4phGZZrJZRo4ElhRtViYdl,dance pop
159,Jason Mraz,I Feel Like Dancing,I Feel Like Dancing,4xYlpJPENfM4DT0rUYFqSP,0.812,0.706,4,-6.054,0,0.0709,0.0,0.107,0.621,112.002,218702,4,0.0412,68,2/15/23,upbeat,4xYlpJPENfM4DT0rUYFqSP,4phGZZrJZRo4ElhRtViYdl,neo mellow
160,Jason Mraz,I Feel Like Dancing,I Feel Like Dancing,4xYlpJPENfM4DT0rUYFqSP,0.812,0.706,4,-6.054,0,0.0709,0.0,0.107,0.621,112.002,218702,4,0.0412,68,2/15/23,upbeat,4xYlpJPENfM4DT0rUYFqSP,4phGZZrJZRo4ElhRtViYdl,pop
161,John Legend,LEGEND,Wonder Woman,3BLWGYOcy1svvsBByeFxLh,0.628,0.476,0,-4.947,1,0.0352,0.0,0.121,0.336,147.915,168562,4,0.417,68,9/9/22,upbeat,3BLWGYOcy1svvsBByeFxLh,5y2Xq6xcjJb2jVM54GHK3t,neo soul
162,John Legend,LEGEND,Wonder Woman,3BLWGYOcy1svvsBByeFxLh,0.628,0.476,0,-4.947,1,0.0352,0.0,0.121,0.336,147.915,168562,4,0.417,68,9/9/22,upbeat,3BLWGYOcy1svvsBByeFxLh,5y2Xq6xcjJb2jVM54GHK3t,pop
163,John Legend,LEGEND,Wonder Woman,3BLWGYOcy1svvsBByeFxLh,0.628,0.476,0,-4.947,1,0.0352,0.0,0.121,0.336,147.915,168562,4,0.417,68,9/9/22,upbeat,3BLWGYOcy1svvsBByeFxLh,5y2Xq6xcjJb2jVM54GHK3t,pop soul
164,John Legend,LEGEND,Wonder Woman,3BLWGYOcy1svvsBByeFxLh,0.628,0.476,0,-4.947,1,0.0352,0.0,0.121,0.336,147.915,168562,4,0.417,68,9/9/22,upbeat,3BLWGYOcy1svvsBByeFxLh,5y2Xq6xcjJb2jVM54GHK3t,urban contemporary
165,Meghan Trainor,Don't I Make It Look Easy,Don't I Make It Look Easy,0Bm2kjXM4w6JlwS6jpTmfO,0.628,0.742,0,-4.51,1,0.0668,0.0,0.274,0.829,148.756,154888,4,0.0624,68,9/9/22,upbeat,0Bm2kjXM4w6JlwS6jpTmfO,6JL8zeS1NmiOftqZTRgdTz,hip pop
166,Meghan Trainor,Don't I Make It Look Easy,Don't I Make It Look Easy,0Bm2kjXM4w6JlwS6jpTmfO,0.628,0.742,0,-4.51,1,0.0668,0.0,0.274,0.829,148.756,154888,4,0.0624,68,9/9/22,upbeat,0Bm2kjXM4w6JlwS6jpTmfO,6JL8zeS1NmiOftqZTRgdTz,pop
167,Vance Joy,Clarity,Clarity,5c6lM2zjAF6MFoD8C1hiBr,0.552,0.873,0,-6.065,1,0.0464,0.000273,0.0966,0.62,125.059,227240,4,0.00137,67,4/6/22,upbeat,5c6lM2zjAF6MFoD8C1hiBr,10exVja0key0uqUkk6LJRT,folk-pop
168,Vance Joy,Clarity,Clarity,5c6lM2zjAF6MFoD8C1hiBr,0.552,0.873,0,-6.065,1,0.0464,0.000273,0.0966,0.62,125.059,227240,4,0.00137,67,4/6/22,upbeat,5c6lM2zjAF6MFoD8C1hiBr,10exVja0key0uqUkk6LJRT,modern rock
169,Surfaces,Wave of You,Wave of You,5Ne1q9Hv3l2NHBA3Agt8WT,0.695,0.656,1,-6.038,1,0.0489,0.0,0.267,0.346,90.986,213842,4,0.057,67,4/9/21,upbeat,5Ne1q9Hv3l2NHBA3Agt8WT,4ETSs924pXMzjIeD6E9b4u,bedroom soul
170,Dua Lipa,Future Nostalgia,Love Again,1imMjt1YGNebtrtTAprKV7,0.659,0.667,11,-4.668,0,0.0339,2.85e-05,0.1,0.468,115.982,258004,4,0.00173,66,3/27/20,upbeat,1imMjt1YGNebtrtTAprKV7,6M2wZ9GZgrQXHCFfjv46we,dance pop
171,Dua Lipa,Future Nostalgia,Love Again,1imMjt1YGNebtrtTAprKV7,0.659,0.667,11,-4.668,0,0.0339,2.85e-05,0.1,0.468,115.982,258004,4,0.00173,66,3/27/20,upbeat,1imMjt1YGNebtrtTAprKV7,6M2wZ9GZgrQXHCFfjv46we,pop
172,Dua Lipa,Future Nostalgia,Love Again,1imMjt1YGNebtrtTAprKV7,0.659,0.667,11,-4.668,0,0.0339,2.85e-05,0.1,0.468,115.982,258004,4,0.00173,66,3/27/20,upbeat,1imMjt1YGNebtrtTAprKV7,6M2wZ9GZgrQXHCFfjv46we,uk pop
173,Beyoncé,RENAISSANCE,CUFF IT,3IHaiorYWOcr8Kzs85PWF7,0.745,0.729,4,-5.573,0,0.221,0.0,0.0589,0.629,115.028,225389,4,0.0558,66,7/29/22,upbeat,3IHaiorYWOcr8Kzs85PWF7,6vWDO969PvNqNYHIOW5v0m,pop
